question_id,image_filename,Marks,solution_image_id,solve_text,subject
15,1041.jpg,10,,"V₁= \frac{m₁-m₂}{m₁+m₂} × V₀₁ + \frac{2m₂}{m₁+m₂} × V₀₂
⇒ V₁ = \frac{4-m₂}{4+m₂} × V₀₁ + \frac{2m₁}{m₁+m₂} × 0
⇒ \frac{V₁}{V₀₁} = \frac{4-m₂}{4+m₂}
⇒ 1 = \frac{4-m₂}{4+m₂} ⇒ m₂ = 2.4 kg
V₂ = \frac{m₂-m₁}{m₁+m₂} V₀₂ + \frac{2m₁}{m₁+m₂} V₀₁
⇒ V₂ = 0 + \frac{2×4}{4+2.4} V₀₁ = 1.25V₀₁
.. 1.25 গুণ বেগে চলবে (Ans.)
V₂ = \frac{m₂-m₁}{m₁+m₂} V₀₂ + \frac{2m₁}{m₁+m₂} V₀₁
⇒ V₂ = 0 + \frac{2×4}{4+2.4} V₀₁ = 1.25V₀₁
.. 1.25 গুণ বেগে চলবে (Ans.)
নম্বর বণ্টনঃ
V₁= \frac{m₁-m₂}{m₁+m₂} × V₀₁ + \frac{2m₂}{m₁+m₂} × V₀₂; সূত্রের জন্য ০২ নম্বর।
m₂ = 2.4 kg; নির্ণয়ের জন্য ০৪ নম্বর।
V₂ = 1.25V₀₁; নির্ণয়ের জন্য ০৪ নম্বর।
[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
16,1042.jpg,10,,"E = GM/d² ; E₁ = E₂ ; M₁/d₁² = M₂/d₂² => d₁²/d₂² = M₁/M₂ = 80 ... (i); d₁ + d₂ = 386000km ... (ii) (i), (ii) সমাধান
করে, d₁ = 3.47 × 10⁸m
নম্বর বণ্টনঃ
d₁²/d₂² = 80 নির্ণয়ের জন্য ০৩ নম্বর। d₁ = 3.47 × 10⁸m নির্ণয়ের জন্য ০৭ নম্বর।
বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Physics
17,1043.jpg,10,,"নিরেট গোলকের জন্য,
1/2 mv² + 1/2 * 2/5 mR² * v²/R² = mgh₁
⇒ 1/2 mv² + 1/5 mv² = mgh₁
⇒ 7/10 mv² = mgh₁ | h₁ = 7v²/10g
নিরেট সিলিন্ডারের জন্য,
1/2 mv² + 1/2 * 1/2 mR² * v²/R² = mgh₂
⇒ 1/2 mv² + 1/4 mv² = mgh₂
⇒ 3/4 mv² = mgh₂ | h₂ = 3v²/4g
∴ h₁/h₂ = (7v²/10g) * (4g/3v²) = 14/15

নম্বর বণ্টনঃ
1/2 mv² + 1/2 * 2/5 mR² * v²/R² = mgh₁ সূত্রের জন্য ০২ নম্বর।
h₁ = 7v²/10g; নির্ণয়ের জন্য ০৩ নম্বর।
h₂ = 3v²/4g; নির্ণয়ের জন্য ০৩ নম্বর।
h₁/h₂ = 14/15; নির্ণয়ের জন্য ০২ নম্বর।
[বিঃদ্র: সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
18,1044.jpg,9,,"A = √A² + B² = 5 cm
x = 5(³/₅ × sin(π/₆) + ⁴/₅ × cos(π/₆)) = 5sin(π/₆ + tan⁻¹(⁴/₃))
2s সময়ে বেগ, v = 5 × π/₆ × cos(π/₆ × 2 + tan⁻¹(⁴/₃)) = -1.03 cms⁻¹ [Ans.]
নম্বর বণ্টনঃ
A = 5 cm; নির্ণয় করার জন্য ০২ নম্বর।
x = 5sin(π/₆ + tan⁻¹(⁴/₃)); নির্ণয় করার জন্য ০৪ নম্বর।
v = -1.03 cms⁻¹; নির্ণয় করার জন্য ০৪ নম্বর।
*** রেডিয়ান Mode -এ Solve করা আবশ্যক। ***
বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Physics
1,1045.jpg,10,,"16sin²x + 16/(16sin²x) = 10
ধরি, a = 16sin²x
a + 16/a = 10
a² - 10a + 16 = 0
a² - 2a - 8a + 16 = 0
(a - 2)(a - 8) = 0
a = 2, 8
a = 2 হলে,
16sin²x = 2
sin²x = 1/8
sinx = ±1/2√2
x = nπ + (-1)^n(π/6)
0 ≤ x ≤ 2π
n = 0 ⇒ x = π/6
n = 1 ⇒ x = 7π/6, 5π/6
n = 2 ⇒ x = 11π/6
a = 8 হলে,
16sin²x = 8
sin²x = 1/2
sinx = ±√3/2
x = nπ + (-1)^n(π/3)
n = 0 ⇒ x = π/3
n = 1 ⇒ x = 2π/3, 4π/3
n = 2 ⇒ x = 5π/3
x = π/6, π/3, 7π/6, 5π/6, 4π/3, 2π/3, 11π/6, 5π/3",Math
2,1046.jpg,10,,"y² = 4.2x পরাবৃত্তের এবং x² + y² = 32 বৃত্তের সাধারণ স্পর্শক y = mx + c হলে y² = 4.2x এর ক্ষেত্রে
c = \frac{a}{m} = \frac{2}{m}
এবং x² + y² = 32 এর ক্ষেত্রে
c = ± 3√m² + 1 = \frac{2}{m} = ± 3√m² + 1
⇒ \frac{4}{m²} = 9 (m² + 1) = 9m² + 9
⇒ 4 = 9m⁴ + 9m² ⇒ 9m⁴ + 9m² - 4 = 0
⇒ m² = \frac{1}{3} [∵ m² ≠ -\frac{4}{3}]
∴ m = ± \frac{1}{√3}
তাহলে, c = \frac{2}{± \frac{1}{√3}} = ± 2√3
∴ সাধারণ স্পর্শক y = -\frac{1}{√3}x + 2√3 এবং y = -\frac{1}{√3}x - 2√3
নম্বর বণ্টন:
c = \frac{2}{m} & c = ± 3√m² + 1 ; নির্ণয়ের জন্য ০৪ নম্বর।
m = ± \frac{1}{√3} ; নির্ণয়ের জন্য ০১ নম্বর।
c = ± 2√3 ; নির্ণয়ের জন্য ০১ নম্বর।
সাধারণ স্পর্শক y = -\frac{1}{√3}x + 2√3 এবং y = -\frac{1}{√3}x - 2√3 ; নির্ণয়ের জন্য ০৪ নম্বর।",Math
3,1048.jpg,2,1047,"2x - y + 5 = 0
x + 2y + k = 0
2 + 2.3 + k = 0 => k = -8
x + 2y - 8 = 0
2x - y + k = 0
ZS = 2AS
\frac{|2 - 2 + 3 + k|}{\sqrt{2^2 + 1^2}} = 2 \frac{|2 - 2 - 3 + 5|}{\sqrt{2^2 + 1^2}}
|k + 1| = 12 => k + 1 = ±12 => k = 11, -13
2x - y + 11 = 0
SP = PM => (x - 2)^2 + (y - 3)^2 = \frac{(2x - y + 11)^2}{5}
5(x^2 + y^2 - 4x - 6y + 13) = 4x^2 + y^2 + 121 - 4xy - 22y + 44x
x^2 + 4y^2 - 64x - 8y + 4xy - 56 = 0
x + 2y - 8 = 0
2x - y + 11 = 0
x^2 + 4y^2 - 64x - 8y + 4xy - 56 = 0",Math
4,1049.jpg,7,,"|z + 1| = z + 2(1 + i)
⇒ |x + iy + 1| = x + iy + 2 + 2i
⇒ √ (x + 1)² + y² = (x + 2) + i(y + 2)
y + 2 = 0 :: y = -2 এবং
√ (x + 1)² + y² = (x + 2) ⇒ (x + 1)² + y² = (x + 2)²
⇒ x² + y² + 2x + 1 = x² + 4x + 4 ⇒ y² - 2x - 3 = 0
⇒ (-2)² - 2x - 3 = 0 ⇒ 2x = 1 :: x = 1/2
সুতরাং, x = 1/2 এবং y = -2
নম্বর বণ্টন:
√ (x + 1)² + y² = (x + 2) + i(y + 2); নির্ণয়ের জন্য ০২ নম্বর।
√ (x + 1)² + y² = (x + 2); নির্ণয়ের জন্য ০২ নম্বর।
x = 1/2 এবং y = -2; নির্ণয়ের জন্য (০৩ × ০২) = ০৬ নম্বর।",Math
5,1051.jpg,10,1050,"θ₁ = 90 - A; θ₂ = 90 - B
এখন,
/frac{T_{CA}}{sin(π-θ₂)}/ = /frac{T_{CB}}{sin(π-θ₁)}/ = /frac{W}{sin(θ₁+θ₂)}/ ⇒ /frac{T_{CA}}{sin θ₂}/ = /frac{T_{CB}}{sin θ₁}/ = /frac{W}{sin C}/
⇒ /frac{T_{CA}}{sin(90-B)}/ = /frac{T_{CB}}{sin(90-A)}/ = /frac{W}{sin C}/
⇒ T_{CA} = Wcos B  এখন, cos B = /frac{c²+a²-b²}{2ca}/ ও Δ = /frac{1}{2}absin c/
⇒ sin c = /frac{2Δ}{ab}/ :: T_{CA} = /frac{W × c²+a²-b²}{2ca}/ :: T_{CA} = /frac{Wb(c²+a²-b²)}{4cΔ}/ (Proved)

নম্বর বণ্টনঃ
/frac{T_{CA}}{sin(90-B)}/ = /frac{T_{CB}}{sin(90-A)}/ = /frac{W}{sin C}/ ; নির্ণয় করার জন্য ০৪ নম্বর।
T_{CA} = /frac{W × c²+a²-b²}{2ca}/ ; নির্ণয় করার জন্য ০৪ নম্বর।
T_{CA} = /frac{Wb(c²+a²-b²)}{4cΔ}/ ; প্রমাণ করার জন্য ০২ নম্বর।",Math
6,1052.jpg,1,,"(\cos \theta + i \sin \theta)^4
(\sin \theta + i \cos \theta)^5

= e^{i4\theta}
= e^{i5(\frac{\pi}{2} - \theta)}

= e^{i(4\theta + \frac{5\pi}{2} - 5\theta)} = e^{i(90 - \frac{5\pi}{2})}

= \cos (90 - \frac{5\pi}{2}) + i \sin (90 - \frac{5\pi}{2})

= \sin 90 - i \cos 90

... \sin 90 - i \cos 90 = \sin \lambda \theta + i \delta \cos \lambda \theta

... \lambda = 9 \text{ and } \delta = -1 ... \frac{\lambda}{\delta} = \frac{9}{-1} = -9

নম্বর বণ্টন:

(\cos \theta + i \sin \theta)^4
(\sin \theta + i \cos \theta)^5

= e^{i4\theta}
= e^{i5(\frac{\pi}{2} - \theta)}

(\cos \theta + i \sin \theta)^4
(\sin \theta + i \cos \theta)^5

= \cos (90 - \frac{5\pi}{2}) + i \sin (90 - \frac{5\pi}{2})

\frac{\lambda}{\delta} = -9",Math
7,1053.jpg,10,,"COS X
+
√3 sin x
=
√2
√12+(√3)2 √12+(√3)2
√12+(√3)2

⇒
COS X
√3 sin x
+
=
1
2
2
√2

⇒ cos x. 1/2 + sin x. √3/2 = 1/√2

⇒ cos xcos π/3 + sin xsin π/3 = cos π/4

⇒ cos (x - π/3) = cos π/4 ⇒ x - π/3 = 2nπ ± π/4

:: x = 2nπ ± π/4 + π/3 :: x = 2nπ + 7π/12, 2nπ + π/12 [n ∈ Z]

নম্বর বণ্টনঃ

cos (x - π/3) = cos π/4 ; নির্ণয় করার জন্য ০৪ নম্বর।

x = 2nπ + 7π/12 ; নির্ণয় করার জন্য ০৩ নম্বর।

x = 2nπ + π/12 ; নির্ণয় করার জন্য ০৩ নম্বর।",Math
8,1054.jpg,1,,"ধরি, 4x² + 2x - 1 = 0 সমীকরণের অপর মূল β
∴ cos a + β = -2/4
⇒ β = -1/2 - cos a .... (i)
cos a প্রদত্ত সমীকরণের একটি মূল হলে,
4cos² a + 2cos a - 1 = 0 ... (ii)
⇒ 4cos³ a + 2cos² a - cos a = 0
⇒ cos 3a + 3cos a + (1/2)4cos² a - cos a = 0
[cos 3a = 4cos³ a - 3cos a]
⇒ cos 3a + 2cos a + (1/2)(1 - 2cos a) = 0
[(ii) নং হতে]
⇒ cos 3a + 2cos a + (1/2) - cos a = 0
⇒ cos 3a = -1/2 - cos a = β [(i) নং হতে]
সুতরাং, সমীকরণের অপর মূল β = cos 3a (Showed)
নম্বর বণ্টন:
β = -1/2 - cos a; নির্ণয় করার জন্য ০৩ নম্বর।
cos 3a + 3cos a + (1/2)4cos² a - cos a = 0; নির্ণয় করার জন্য ০৪ নম্বর।
β = cos 3a; নির্ণয় করার জন্য ০৩ নম্বর।",Math
9,1056.jpg,10,1055,"H = 75 m
R = 150m / 2
.. R = 300 m^2

H / R = (u^2 sin^2 a) / (2g) = tan a / 4
=> tan a = 4H / R

=> a = tan^-1 (4 * 75 / 300) = 45°

H = 75 = (u^2 sin^2 45) / (2g)
.. u = 14√15 ms^-1

নম্বর বণ্টনঃ
u = 14√15 ms^-1 ; নির্ণয় করার জন্য ০৫ নম্বর।
a = 45° ; নির্ণয় করার জন্য ০৫ নম্বর।
বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Math
10,1057.jpg,10,,"px^2 + qx + r = 0 এর মূলদ্বয় α, β
∴ α + β = -q/p, αβ = r/p
4rx^2 + 6qx + 9p = 0 ⇒ 4r/p x^2 + 6q/p x + 9 = 0
⇒ 4αβ x^2 – 6(α + β)x + 9 = 0
⇒ 4αβ x^2 - 6ax - 6βx + 9 = 0
⇒ 2ax(2βx - 3) - 3(2βx - 3) = 0
⇒ (2βx – 3)(2ax − 3) = 0 ∴ x = 3/(2β), 3/(2α) [Ans.]
নম্বর বণ্টনঃ
α + β = -q/p ; নির্ণয়ের জন্য ০১ নম্বর।
αβ = r/p ; নির্ণয়ের জন্য ০১ নম্বর।
4r/p x^2 + 6q/p x + 9 = 0; নির্ণয়ের জন্য ০৩ নম্বর।
x = 3/(2β), 3/(2α); নির্ণয়ের জন্য ০৫ নম্বর।",Math
11,1058.jpg,3,,"sec⁻¹(x/2) - sec⁻¹(x/3) = tan⁻¹(2√2) - tan⁻¹(√3)
=> sec⁻¹(x/2) - sec⁻¹(x/3) = sec⁻¹√(1 + (2√2)²) - sec⁻¹√(1 + (√3)²)
=> sec⁻¹(x/2) - sec⁻¹(x/3) = sec⁻¹(3) - sec⁻¹(2)
=> cos⁻¹(2/x) - cos⁻¹(3/x) = cos⁻¹(1/3) - cos⁻¹(1/2)
=> cos⁻¹(2/x) + cos⁻¹(1/2) = cos⁻¹(1/3) + cos⁻¹(1/x)
=> cos⁻¹{ (2/x) - √(1 - (4/x²))(1 - (1/4)) } = cos⁻¹{ (1/3) - √(1 - (1/9))(1 - (9/x²)) }
=> cos⁻¹{ (1/x) - √((3/4)(1 - (4/x²))) } = cos⁻¹{ (1/x) - √((8/9)(1 - (9/x²))) }
=> (1/x) - √((3/4)(1 - (4/x²))) = (1/x) - √((8/9)(1 - (9/x²)))
=> (3/4)(1 - (4/x²)) = (8/9)(1 - (9/x²))
=> 3 - (12/x²) = 8 - (72/x²)
=> 5/x² = 5
=> x² = 36
:. x = 6 [x = -6 সমীকরণকে সিদ্ধ করে না।] [Ans.]
নম্বর বণ্টনঃ
sec⁻¹(x/2) - sec⁻¹(x/3) = sec⁻¹(3) - sec⁻¹(2); নির্ণয়ের জন্য ০৩ নম্বর।
cos⁻¹{ (1/x) - √((8/9)(1 - (9/x²))) }; নির্ণয়ের জন্য ০৩ নম্বর।",Math
12,1060.jpg,10,1059,"s = \frac{1}{2}(u + v₁) × t
s₁ = \frac{1}{2}(v₁ + v₂)t₁
f = \frac{v₂-v₁}{t₁} = \frac{v₁-u}{t} = \frac{v₂-u}{t+t₁}
u + v₁ = \frac{2s}{t} & v₁ + v₂ = \frac{2s₁}{t₁}
∴ v₂ - u = 2(\frac{s₁}{t₁} - \frac{s}{t})
∴ f = \frac{2(\frac{s₁}{t₁} - \frac{s}{t})}{t + t₁}
নম্বর বণ্টনঃ
f = \frac{v₂-u}{t+t₁} ; নির্ণয় করার জন্য ০২ নম্বর।
v₂ - u = 2(\frac{s₁}{t₁} - \frac{s}{t}) ; নির্ণয় করার জন্য ০২ নম্বর।
f = \frac{2(\frac{s₁}{t₁} - \frac{s}{t})}{t + t₁} ; প্রমাণ করার জন্য ০৬ নম্বর।",Math
14,1062.jpg,10,1061,"t সময়ে B হতে লোকটি BE = 4t km এবং A হতে ভ্যান গাড়ি AD = 3t km দূরত্ব অতিক্রম করে। তাহলে DC = (.5 - 3t)km এবং
(.75 - 4t)km = EC
DE<sup>2</sup> = EC<sup>2</sup> + DC<sup>2</sup>
⇒ DE<sup>2</sup> = (.75 - 4t)<sup>2</sup> + (.5 - 3t)<sup>2</sup>
⇒ DE = √(.75 - 4t)<sup>2</sup> + (.5 - 3t)<sup>2</sup>
সর্বনিম্ন দূরত্বের জন্য, d(DE)/dt = 0
⇒ 1/(2√((.75 - 4t)<sup>2</sup> + (.5 - 3t)<sup>2</sup>)) {2 × -4(.75 - 4t) + 2 × -3(.5 - 3t)} = 0
⇒ -8(.75 - 4t) - 6(.5 - 3t) = 0
⇒ t = 0.18 ঘণ্টা
.. DE = √(.75 - 4 × 0.18)<sup>2</sup> + (.5 - 3 × 0.18)<sup>2</sup>
= 1/20 km = 50m
সুতরাং 50m এর অধিক নিকটে লোকটি আসতে পারবে না।
নম্বর বণ্টন:
DC = (0.5 - 3t)km & (0.75 - 4t)km = EC ; নির্ণয়ের জন্য ০২ নম্বর।
DE<sup>2</sup> = (0.75 - 4t)<sup>2</sup> + (0.5 - 3t)<sup>2</sup> ; নির্ণয়ের জন্য ০২ নম্বর।
t = 0.18 ঘণ্টা ; নির্ণয়ের জন্য ০২ নম্বর।",Math
15,1064.jpg,10,1063,"x²/a² + y²/b² = 1 ⇒ 2a = 36 ⇒ a = 18
∴ x²/18² + y²/b² = 1 ... (i)
(i) এ (6, 10√2) বসিয়ে, ⇒ 6²/18² + (10√2)²/b² = 1
⇒ 1/9 + 200/b² = 1 ⇒ b² = 200/8 ⇒ b = 15 ft
∴ x²/18² + y²/15² = 1 হলো নির্ণেয় সমীকরণ।
নম্বর বণ্টনঃ
x²/18² + y²/b² = 1; নির্ণয় করার জন্য ০২ নম্বর।
b = 15 ft; নির্ণয় করার জন্য ০৩ নম্বর।
x²/18² + y²/15² = 1; নির্ণয় করার জন্য ০৫ নম্বর।
বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Math
16,1066.jpg,10,1065,"লব্ধি সর্বদা P ও Q বলদ্বয়ের সাথে সমান কোণ উৎপন্ন করবে।
2x + θ = α
α-θ
⇒ x = 
2
বলের সাইন সূত্র প্রয়োগ করে,
P
=
Q
sinx
sin(x+θ)
sin(α+θ)/2
sin(α-θ)/2
⇒ P
Q
sin(α+θ)/2
sin(α-θ)/2
⇒ P+Q
P-Q
sin(α+θ)/2 + sin(α-θ)/2
sin(α+θ)/2 - sin(α-θ)/2
[যোজন বিয়োজন করে]
⇒ P+Q
P-Q
2sin(α/2)cos(θ/2)
2cos(α/2)sin(θ/2)
= tan(α/2) বা, tan(θ/2) = P-Q/P+Q tan(α/2) (প্রমাণিত)
নম্বর বণ্টন:
P
Q
sin(x+θ)
sinx
; নির্ণয় করার জন্য ০৩ নম্বর।
P+Q
sin(α+θ)/2 + sin(α-θ)/2
P-Q
sin(α+θ)/2 - sin(α-θ)/2
; নির্ণয় করার জন্য ০৩ নম্বর।
tan θ/2 = P-Q/P+Q tan α/2; প্রমাণ করার জন্য ০৪ নম্বর।",Math
18,1067.jpg,10,,"মূলগুলো a - d, a, a + d
∴ a - d + a + a + d = -3a ⇒ 3a = -3a ⇒ a = -a
a = -a = x সমীকরণে বসিয়ে পাই -
(-a)³ + 3a(-a)² + (-a) + 1 = 0 ⇒ -a³ + 3a³ - a + 1 = 0
⇒ 2a³ - a + 1 = 0 ⇒ a = -1 ও বাকি দুটি মান অবাস্তব।
∴ a = -(-1) = 1
এখন, a.(a - d).(a + d) = -1/1 ⇒ 1(1 - d).(1 + d) = -1
⇒ 1 - d² = -1 ⇒ d² = 2 ⇒ d = √2
∴ মূলগুলো 1 - √2, 1, 1 + √2
নম্বর বণ্টনঃ
a = 1 ; নির্ণয় করার জন্য ০৪ নম্বর।
d = √2 ; নির্ণয় করার জন্য ০৩ নম্বর।
মূলগুলো 1 - √2, 1, 1 + √2 ; নির্ণয় করার জন্য ০৩ নম্বর।",Math
1,1068.jpg,10,,"আমরা জানি, β = Ic/IB = 70
আবার, IC = IE - IB = IE - Ic(1 + 1/β) = IE
⇒ IC(1 + 1/β) = 8.8 × 10^-3 ⇒ IC = (8.8 × 10^-3 × 70)/71 = 8.676 × 10^-3 A = 8.676 mA
এবং IB = IE - IC = 8.8 - 8.676 = 0.124 mA
আবার, প্রবাহ বিবর্ধক গুণক, α = IC/IE = 8.676/8.8 = 0.986 [Ans.]
নম্বর বণ্টনঃ
IC = IE - IC/β ; নির্ণয় করার জন্য ০১ নম্বর।
IC = 8.676 mA ; নির্ণয় করার জন্য ০৩ নম্বর।
IB = 0.124 mA ; নির্ণয় করার জন্য ০৩ নম্বর।
α = 0.986 ; নির্ণয় করার জন্য ০৩ নম্বর।
বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Physics
2,1070.jpg,10,1069,"R = (1/2 + 1/2 + 1/2)^-1 = 2/3 Ω
Req = 4/3 Ω
∴ ক্ষমতা, P = V^2/Req = 4/3 = 3 W (Ans.)

নম্বর বণ্টনঃ
R = 2/3 Ω ; নির্ণয় করার জন্য ০৩ নম্বর।
Req = 4/3 Ω ; নির্ণয় করার জন্য ০৩ নম্বর।
P = 3 W ; নির্ণয় করার জন্য ০৪ নম্বর।
বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Physics
3,1071.jpg,0,,"VAC = -0.4c ; VDA = -0.6c ; VCB = 0.8c ; VDB = ?
VAB = \frac{VAC + VCB}{1 + \frac{VAC \times VCB}{c^2}} = \frac{-0.4c + 0.8c}{1 + \frac{(-0.4c)(0.8c)}{c^2}} = 0.588c
VDB = \frac{VDA + VAB}{1 + \frac{VDA \times VAB}{c^2}} = \frac{(-0.6c) + 0.588c}{1 + \frac{(-0.6c)(0.588c)}{c^2}} = -0.018c
.: B সাপেক্ষে D এর বেগ 0.018c (বামদিকে)।
নম্বর বণ্টনঃ
VAB = \frac{VAC + VCB}{1 + \frac{VAC \times VCB}{c^2}} ; সূত্রের জন্য ০১ নম্বর।
VAB = 0.588c নির্ণয়ের জন্য ০৪ নম্বর।
VDB = \frac{VDA + VAB}{1 + \frac{VDA \times VAB}{c^2}} ; সূত্রের জন্য ০১ নম্বর।
VDB = -0.018c নির্ণয়ের জন্য ০৪ নম্বর।
বিঃদ্রঃ একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।",Physics
4,1072.jpg,5,,"(a) μ = \frac{1}{sin θc} = 1.45
tan θ = μ ⇒ θ = 55.41° (Ans.)
(b) আমরা জানি, \frac{λa}{λ1} = \frac{μ1}{μα} = \frac{Xa}{X1} :: X1 = \frac{μα}{μ1} × Xa = \frac{1}{1.33} × 2mm = 1.504mm (Ans.)

নম্বর বণ্টনঃ
(a) μ = 1.45 নির্ণয় করার জন্য ০২ নম্বর।
θ = 55.41° নির্ণয় করার জন্য ০৩ নম্বর।
(b) X1 = \frac{μα}{μ1} × Xa সূত্রের জন্য ০১ নম্বর।
মান বসানোর জন্য ০২ নম্বর।
X1 = 1.504mm নির্ণয় করার জন্য ০২ নম্বর।
বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।",Physics
